as_of_date,gop_control_prob,expected_gop_seats,median_gop_seats,gop_seat_q05,gop_seat_q25,gop_seat_q75,gop_seat_q95,dem_control_prob,generic_ballot_margin_dem,national_mean_margin_dem,approval_adjustment_to_national_margin,approval_implied_generic_margin_dem,trump_net_approval,trump_approve_pct,trump_disapprove_pct,national_election_day_sd,days_to_election,districts_polled,districts_open,visible_national_poll_rows,is_observed_run,history_stage,filtered_generic_sd,filtered_national_sd,exact_date_rows_cumulative,inferred_date_rows_cumulative,poll_rows_today
2025-04-21,0.30533333333333335,208.33733333333333,208.0,176.0,195.0,221.0,244.0,0.6946666666666667,1.758062045561036,1.948077764418542,0.190015718857506,7.315000000000001,-20.900000000000006,38.8,59.7,4.229732391688597,561,0,81,13,False,observed_poll_filter,1.1289725007066977,1.1203731991170343,13,0,1
2025-04-22,0.30533333333333335,208.32866666666666,208.0,176.0,195.0,221.0,244.0,0.6946666666666667,1.758062045561036,1.9522356622112258,0.19417361665018973,7.315000000000001,-20.900000000000006,38.8,59.7,4.2295002754870215,560,0,81,13,False,observed_poll_filter,1.1417000075991655,1.1323305967537856,13,0,0
2025-04-23,0.30466666666666664,208.32133333333334,208.0,176.0,195.0,221.0,244.0,0.6953333333333334,1.758062045561036,1.9563871225225742,0.19832507696153812,7.315000000000001,-20.900000000000006,38.8,59.7,4.2292632160801,559,0,81,13,False,observed_poll_filter,1.1542871858215937,1.1441448120269495,13,0,0
2025-04-24,0.2986666666666667,208.03933333333333,208.0,176.0,195.0,220.0,243.0,0.7013333333333334,1.877126933235478,2.0568918325592,0.17976489932372197,7.315000000000001,-20.900000000000006,38.8,59.7,4.214197521130634,558,0,81,14,False,observed_poll_filter,1.1094019893979061,1.1003457398034386,14,0,1
2025-04-25,0.2986666666666667,208.03133333333332,208.0,176.0,195.0,220.0,243.0,0.7013333333333334,1.877126933235478,2.0609702185117666,0.18384328527628857,7.315000000000001,-20.900000000000006,38.8,59.7,4.2139720718496285,557,0,81,14,False,observed_poll_filter,1.122351448557907,1.1125469079228278,14,0,0
2025-04-26,0.2986666666666667,208.018,208.0,176.0,195.0,220.0,243.0,0.7013333333333334,1.877126933235478,2.0650422826694634,0.18791534943398536,7.315000000000001,-20.900000000000006,38.8,59.7,4.213741644403851,556,0,81,14,False,observed_poll_filter,1.135153194102026,1.1245971037590603,14,0,0
2025-04-27,0.27466666666666667,207.04066666666668,207.0,175.0,194.0,219.0,242.0,0.7253333333333334,2.2841388382718146,2.439316044065882,0.15517720579406724,7.315000000000001,-20.900000000000006,38.8,59.7,4.1932146195813855,555,0,81,15,False,observed_poll_filter,1.0704033035310496,1.0587959415633692,15,0,1
2025-04-28,0.274,207.028,207.0,175.0,194.0,219.0,242.0,0.726,2.2841388382718146,2.4431064554395188,0.15896761716770413,7.315000000000001,-20.900000000000006,38.8,59.7,4.19300278975754,554,0,81,15,False,observed_poll_filter,1.0838188189038722,1.07152806538817,15,0,0
2025-04-29,0.274,207.01933333333332,207.0,175.0,194.0,219.0,242.0,0.726,2.2841388382718146,2.4468909779746046,0.16275213970279,7.315000000000001,-20.900000000000006,38.8,59.7,4.192785923990808,553,0,81,15,False,observed_poll_filter,1.0970702950176823,1.0840912343596578,15,0,0
2025-04-30,0.274,207.00733333333332,207.0,174.95,194.0,219.0,242.0,0.726,2.2841388382718146,2.4506696253839664,0.16653078711215175,7.315000000000001,-20.900000000000006,38.8,59.7,4.192564033202182,552,0,81,15,False,observed_poll_filter,1.110163606055515,1.096491300695335,15,0,0
2025-05-01,0.2733333333333333,206.99533333333332,207.0,174.95,194.0,219.0,242.0,0.7266666666666667,2.2841388382718146,2.454442411337886,0.17030357306607158,7.315000000000001,-20.900000000000006,38.8,59.7,4.1923371282605695,551,0,81,15,False,observed_poll_filter,1.123104283764506,1.1087337809375513,15,0,0
2025-05-02,0.2733333333333333,206.98533333333333,207.0,174.95,194.0,219.0,242.0,0.7266666666666667,2.2841388382718146,2.458209349464271,0.1740705111924563,7.315000000000001,-20.900000000000006,38.8,59.7,4.1921052199830395,550,0,81,15,False,observed_poll_filter,1.135897544768094,1.120823882422679,15,0,0
2025-05-03,0.2733333333333333,206.98066666666668,207.0,174.95,194.0,219.0,242.0,0.7266666666666667,2.2841388382718146,2.461970453348812,0.17783161507699718,7.315000000000001,-20.900000000000006,38.8,59.7,4.191868319135084,549,0,81,15,False,observed_poll_filter,1.148548315139674,1.1327665271221563,15,0,0
2025-05-04,0.27266666666666667,206.96666666666667,207.0,174.95,194.0,219.0,242.0,0.7273333333333334,2.2841388382718146,2.46572573653515,0.18158689826333552,7.315000000000001,-20.900000000000006,38.8,59.7,4.191626436430869,548,0,81,15,False,observed_poll_filter,1.1610612525660238,1.144566373167645,15,0,0
2025-05-05,0.3233333333333333,209.43066666666667,209.0,177.0,196.0,222.0,245.0,0.6766666666666666,1.370808862744589,1.5444713570456545,0.17366249430106562,7.315000000000001,-20.900000000000006,38.8,59.7,4.161773259000704,547,0,81,16,False,observed_poll_filter,1.0408699415848113,1.043818307625106,16,0,1
2025-05-06,0.3233333333333333,209.42333333333335,209.0,177.0,196.0,222.0,245.0,0.6766666666666666,1.370808862744589,1.5489649678374393,0.1781561050928504,7.315000000000001,-20.900000000000006,38.8,59.7,4.161570792615213,546,0,81,16,False,observed_poll_filter,1.0546611945524347,1.056774082738598,16,0,0
2025-05-07,0.3273333333333333,209.74666666666667,209.0,178.0,196.0,222.0,245.0,0.6726666666666666,1.2507139866033927,1.4211812679532323,0.17046728134983957,7.315000000000001,-20.900000000000006,38.8,59.7,4.150611275910268,545,0,81,17,False,observed_poll_filter,1.0204068855730093,1.0269245170476053,17,0,1
2025-05-08,0.32666666666666666,209.734,209.0,178.0,196.0,222.0,245.0,0.6733333333333333,1.2507139866033927,1.4257761091469772,0.17506212254358444,7.315000000000001,-20.900000000000006,38.8,59.7,4.150415733170257,544,0,81,17,False,observed_poll_filter,1.0344709817703,1.0401205498148736,17,0,0
2025-05-09,0.32666666666666666,209.72266666666667,209.0,178.0,196.0,222.0,245.0,0.6733333333333333,1.2507139866033927,1.4303637916139442,0.1796498050105515,7.315000000000001,-20.900000000000006,38.8,59.7,4.150215061361007,543,0,81,17,False,observed_poll_filter,1.0483464179958877,1.0531310723493739,17,0,0
2025-05-10,0.32666666666666666,209.71466666666666,209.0,178.0,196.0,222.0,245.0,0.6733333333333333,1.2507139866033927,1.4349443320709725,0.18423034546757977,7.315000000000001,-20.900000000000006,38.8,59.7,4.150009271694807,542,0,81,17,False,observed_poll_filter,1.0620405887369881,1.0659629239109876,17,0,0
2025-05-11,0.32666666666666666,209.70066666666668,209.0,178.0,196.0,222.0,245.0,0.6733333333333333,1.2507139866033927,1.4395177471828915,0.18880376057949877,7.315000000000001,-20.900000000000006,38.8,59.7,4.1497983753300085,541,0,81,17,False,observed_poll_filter,1.0755604177008413,1.0786225270647638,17,0,0
2025-05-12,0.32666666666666666,209.68933333333334,209.0,178.0,196.0,222.0,245.0,0.6733333333333333,1.2507139866033927,1.4440840535627255,0.1933700669593328,7.315000000000001,-20.900000000000006,38.8,59.7,4.149582383371292,540,0,81,17,False,observed_poll_filter,1.0889123987377534,1.0911159225239846,17,0,0
2025-05-13,0.32666666666666666,209.682,209.0,178.0,196.0,222.0,245.0,0.6733333333333333,1.2507139866033927,1.4486432677718935,0.19792928116850073,7.315000000000001,-20.900000000000006,38.8,59.7,4.149361306869934,539,0,81,17,False,observed_poll_filter,1.1021026323010068,1.103448800329839,17,0,0
2025-05-14,0.32666666666666666,209.66933333333333,209.0,178.0,196.0,222.0,245.0,0.6733333333333333,1.2507139866033927,1.4531954063204082,0.2024814197170155,7.315000000000001,-20.900000000000006,38.8,59.7,4.149135156824074,538,0,81,17,False,observed_poll_filter,1.1151368580245242,1.115626527827987,17,0,0
2025-05-15,0.32666666666666666,209.758,209.0,178.0,196.0,222.0,245.0,0.6733333333333333,1.226129571568775,1.4142422445788285,0.18811267301005352,7.315000000000001,-20.900000000000006,38.8,59.7,4.134928800388206,537,0,81,18,False,observed_poll_filter,1.0712883566083902,1.0750982207593156,18,0,1
2025-05-16,0.32666666666666666,209.74933333333334,209.0,178.0,196.0,222.0,245.0,0.6733333333333333,1.226129571568775,1.4188293259251825,0.19269975435640752,7.315000000000001,-20.900000000000006,38.8,59.7,4.134713649871822,536,0,81,18,False,observed_poll_filter,1.0846929256728401,1.0876382516426883,18,0,0
2025-05-17,0.32666666666666666,209.738,209.0,178.0,196.0,222.0,245.0,0.6733333333333333,1.226129571568775,1.423409281077941,0.19727970950916607,7.315000000000001,-20.900000000000006,38.8,59.7,4.134493392847026,535,0,81,18,False,observed_poll_filter,1.0979338518347566,1.1000161887425595,18,0,0
2025-05-18,0.32666666666666666,209.72733333333332,209.0,178.0,196.0,222.0,245.0,0.6733333333333333,1.226129571568775,1.4279821266304062,0.20185255506163124,7.315000000000001,-20.900000000000006,38.8,59.7,4.134268040362715,534,0,81,18,False,observed_poll_filter,1.1110169859208747,1.112237487933472,18,0,0
2025-05-19,0.32666666666666666,209.71733333333333,209.0,178.0,196.0,222.0,245.0,0.6733333333333333,1.226129571568775,1.4325478791244046,0.20641830755562962,7.315000000000001,-20.900000000000006,38.8,59.7,4.134037603414519,533,0,81,18,False,observed_poll_filter,1.1239478382045607,1.124307300716872,18,0,0
2025-05-20,0.32666666666666666,209.70866666666666,209.0,178.0,196.0,222.0,245.0,0.6733333333333333,1.226129571568775,1.4371065550504851,0.21097698348171012,7.315000000000001,-20.900000000000006,38.8,59.7,4.133802092945061,532,0,81,18,False,observed_poll_filter,1.136731605527314,1.136230497582671,18,0,0
2025-05-21,0.32266666666666666,209.314,209.0,178.0,196.0,222.0,244.04999999999995,0.6773333333333333,1.3980763696584402,1.5878678643595892,0.18979149470114898,7.315000000000001,-20.900000000000006,38.8,59.7,4.118237911693404,531,0,81,19,False,observed_poll_filter,1.0922474056358031,1.09155095955656,19,0,1
2025-05-22,0.32133333333333336,209.29933333333332,209.0,178.0,196.0,222.0,244.04999999999995,0.6786666666666666,1.3980763696584402,1.5923145502938456,0.19423818063540543,7.315000000000001,-20.900000000000006,38.8,59.7,4.118013867654063,530,0,81,19,False,observed_poll_filter,1.1053978447229498,1.1038741840405417,19,0,0
2025-05-23,0.32066666666666666,209.288,209.0,178.0,196.0,222.0,244.04999999999995,0.6793333333333333,1.3980763696584402,1.5967543365530164,0.19867796689457617,7.315000000000001,-20.900000000000006,38.8,59.7,4.117784714112071,529,0,81,19,False,observed_poll_filter,1.11839366732745,1.116042540307058,19,0,0
2025-05-24,0.32066666666666666,209.27666666666667,209.0,178.0,196.0,222.0,244.04999999999995,0.6793333333333333,1.3980763696584402,1.6011872391834154,0.20311086952497526,7.315000000000001,-20.900000000000006,38.8,59.7,4.117550462069663,528,0,81,19,False,observed_poll_filter,1.131240202219733,1.1280610833151246,19,0,0
2025-05-25,0.32066666666666666,209.26733333333334,209.0,178.0,196.0,222.0,244.04999999999995,0.6793333333333333,1.3980763696584402,1.6056132741816371,0.20753690452319695,7.315000000000001,-20.900000000000006,38.8,59.7,4.117311122475872,527,0,81,19,False,observed_poll_filter,1.1439424789377053,1.139934594291936,19,0,0
2025-05-26,0.32,209.25533333333334,209.0,178.0,196.0,222.0,244.04999999999995,0.68,1.3980763696584402,1.610032457494749,0.21195608783630893,7.315000000000001,-20.900000000000006,38.8,59.7,4.117066706226795,526,0,81,19,False,observed_poll_filter,1.1565052507957507,1.1516676011424254,19,0,0
2025-05-27,0.24733333333333332,205.176,205.0,174.0,192.0,217.0,239.0,0.7526666666666667,3.0276923528161737,3.151834456000677,0.12414210318450314,7.315000000000001,-20.900000000000006,38.8,59.7,4.078998844485995,525,0,81,20,False,observed_poll_filter,1.0360935248233143,1.02138708299943,20,0,1
2025-05-28,0.24666666666666667,205.166,205.0,174.0,192.0,217.0,239.0,0.7533333333333333,3.0276923528161737,3.155077252081886,0.12738489926571228,7.315000000000001,-20.900000000000006,38.8,59.7,4.0787940542455905,524,0,81,20,False,observed_poll_filter,1.0499475187745337,1.034630821573172,20,0,0
2025-05-29,0.246,205.158,205.0,174.0,192.0,217.0,239.0,0.754,3.0276923528161737,3.1583150003014526,0.13062264748527896,7.315000000000001,-20.900000000000006,38.8,59.7,4.078584057525482,523,0,81,20,False,observed_poll_filter,1.0636210754685147,1.0476869352535727,20,0,0
2025-05-30,0.246,205.14666666666668,205.0,174.0,192.0,217.0,239.0,0.754,3.0276923528161737,3.1615477124367537,0.13385535962058004,7.315000000000001,-20.900000000000006,38.8,59.7,4.078368865645533,522,0,81,20,False,observed_poll_filter,1.0771210666312305,1.060562399987306,20,0,0
2025-05-31,0.246,205.138,205.0,174.0,192.0,217.0,239.0,0.754,3.0276923528161737,3.164775400228559,0.1370830474123852,7.315000000000001,-20.900000000000006,38.8,59.7,4.078148489870423,521,0,81,20,False,observed_poll_filter,1.0904539385874121,1.0732637632159268,20,0,0
2025-06-01,0.246,205.13066666666666,205.0,174.0,192.0,217.0,239.0,0.754,3.0276923528161737,3.1679980753811705,0.14030572256499685,7.315000000000001,-20.900000000000006,38.8,59.7,4.0779229414099225,520,0,81,20,False,observed_poll_filter,1.1036257482411325,1.0857971799914365,20,0,0
2025-06-02,0.25133333333333335,205.48666666666668,205.0,174.0,193.0,218.0,240.0,0.7486666666666667,2.9007648604355323,3.030824089225024,0.13005922878949194,7.315000000000001,-20.900000000000006,38.8,59.7,4.060049909243528,519,0,81,21,False,observed_poll_filter,1.0454137071851277,1.0307304524211829,21,0,1
2025-06-03,0.25133333333333335,205.47933333333333,205.0,174.0,193.0,218.0,240.0,0.7486666666666667,2.9007648604355323,3.034159399414121,0.13339453897858888,7.315000000000001,-20.900000000000006,38.8,59.7,4.059840657604747,518,0,81,21,False,observed_poll_filter,1.059145796937585,1.0438420211605488,21,0,0
2025-06-04,0.2653333333333333,206.72266666666667,206.0,176.0,194.0,218.25,240.04999999999995,0.7346666666666667,2.4323795336196765,2.5643422489272534,0.13196271530757686,7.315000000000001,-20.900000000000006,38.8,59.7,4.042840976572008,517,0,81,23,False,observed_poll_filter,0.9662937245062659,0.9903348735905988,23,0,2
2025-06-05,0.26466666666666666,206.72133333333332,206.0,176.0,194.0,218.25,240.04999999999995,0.7353333333333333,2.4323795336196765,2.5643422489272534,0.13196271530757686,7.315000000000001,-20.900000000000006,38.8,59.7,4.039265175975664,516,0,81,23,False,observed_poll_filter,0.9811338145330591,0.9903348735905988,23,0,0
2025-06-06,0.26466666666666666,206.72333333333333,206.0,176.0,194.0,218.25,240.0,0.7353333333333333,2.4323795336196765,2.5643422489272534,0.13196271530757686,7.315000000000001,-20.900000000000006,38.8,59.7,4.0356862070594275,515,0,81,23,False,observed_poll_filter,0.9957527614926265,0.9903348735905988,23,0,0
2025-06-07,0.264,206.716,206.0,176.0,194.0,218.25,240.0,0.736,2.4323795336196765,2.566963109087137,0.13458357546746047,7.315000000000001,-20.900000000000006,38.8,59.7,4.034499597176058,514,0,81,23,False,observed_poll_filter,1.0101601665182562,1.00004349886081,23,0,0
2025-06-08,0.264,206.70533333333333,206.0,176.0,194.0,218.25,240.0,0.736,2.4323795336196765,2.5706667736336084,0.1382872400139319,7.315000000000001,-20.900000000000006,38.8,59.7,4.034302226103383,513,0,81,23,False,observed_poll_filter,1.0243649554822691,1.0136046820840525,23,0,0
2025-06-09,0.264,206.694,206.0,176.0,194.0,218.25,240.0,0.736,2.4323795336196765,2.5743646646615495,0.14198513104187294,7.315000000000001,-20.900000000000006,38.8,59.7,4.034099569271944,512,0,81,23,False,observed_poll_filter,1.0383754436715995,1.0269660825947846,23,0,0
2025-06-10,0.2633333333333333,206.68266666666668,206.0,176.0,194.0,218.25,240.0,0.7366666666666667,2.4323795336196765,2.578056795660663,0.1456772620409863,7.315000000000001,-20.900000000000006,38.8,59.7,4.033891638213235,511,0,81,23,False,observed_poll_filter,1.052199392710427,1.0401354473560909,23,0,0
2025-06-11,0.272,207.25533333333334,207.0,176.95,195.0,219.0,241.0,0.728,2.2201657664909944,2.362804246746658,0.1426384802556635,7.315000000000001,-20.900000000000006,38.8,59.7,4.022607035042177,510,0,81,24,False,observed_poll_filter,1.0182881742631338,1.0098848243095921,24,0,1
2025-06-12,0.272,207.248,207.0,176.95,195.0,219.0,241.0,0.728,2.2201657664909944,2.366665445359544,0.14649967886854975,7.315000000000001,-20.900000000000006,38.8,59.7,4.022406060179992,509,0,81,24,False,observed_poll_filter,1.0323811340024314,1.0233037246940517,24,0,0
2025-06-13,0.272,207.23333333333332,207.0,176.0,195.0,219.0,241.0,0.728,2.2201657664909944,2.3705206275545914,0.15035486106359697,7.315000000000001,-20.900000000000006,38.8,59.7,4.0221997906223805,508,0,81,24,False,observed_poll_filter,1.046284285385261,1.036528415279928,24,0,0
2025-06-14,0.272,207.226,207.0,176.0,195.0,219.0,241.0,0.728,2.2201657664909944,2.374369807382787,0.15420404089179263,7.315000000000001,-20.900000000000006,38.8,59.7,4.021988237897375,507,0,81,24,False,observed_poll_filter,1.0600050970840404,1.0495662846075164,24,0,0
2025-06-15,0.27066666666666667,207.21933333333334,207.0,176.0,195.0,219.0,241.0,0.7293333333333333,2.2201657664909944,2.3782129988514025,0.15804723236040807,7.315000000000001,-20.900000000000006,38.8,59.7,4.021771413476173,506,0,81,24,False,observed_poll_filter,1.0735505604507625,1.062424257184545,24,0,0
2025-06-16,0.27066666666666667,207.21,207.0,176.0,195.0,219.0,241.0,0.7293333333333333,2.2201657664909944,2.382050215924154,0.16188444943315972,7.315000000000001,-20.900000000000006,38.8,59.7,4.021549328773428,505,0,81,24,False,observed_poll_filter,1.086927231163221,1.0751088334480399,24,0,0
2025-06-17,0.27,207.20333333333335,207.0,176.0,195.0,219.0,241.0,0.73,2.2201657664909944,2.3858814725213824,0.165715706030388,7.315000000000001,-20.900000000000006,38.8,59.7,4.021321995147527,504,0,81,24,False,observed_poll_filter,1.1001412663127157,1.0876261254021469,24,0,0
2025-06-18,0.27,207.19266666666667,207.0,176.0,195.0,219.0,241.0,0.73,2.2201657664909944,2.389706782520212,0.16954101602921767,7.315000000000001,-20.900000000000006,38.8,59.7,4.021089423900877,503,0,81,24,False,observed_poll_filter,1.113198457528641,1.0999818884906614,24,0,0
2025-06-19,0.322,209.64066666666668,209.0,179.0,197.0,221.25,243.04999999999995,0.678,1.265490295062012,1.4527020254700524,0.1872117304080405,7.315000000000001,-20.900000000000006,38.8,59.7,4.010783257900268,502,0,81,25,False,observed_poll_filter,1.0722198287123164,1.0752126960992814,25,0,1
2025-06-20,0.322,209.62733333333333,209.0,179.0,197.0,221.25,243.04999999999995,0.678,1.265490295062012,1.4572589645393217,0.19176866947730975,7.315000000000001,-20.900000000000006,38.8,59.7,4.01056108418681,501,0,81,25,False,observed_poll_filter,1.0856128965169256,1.087750067797594,25,0,0
2025-06-21,0.32133333333333336,209.618,209.0,179.0,197.0,221.25,243.04999999999995,0.6786666666666666,1.265490295062012,1.4618088246219834,0.19631852955997142,7.315000000000001,-20.900000000000006,38.8,59.7,4.010333645948277,500,0,81,25,False,observed_poll_filter,1.0988427371939393,1.10012542549693,25,0,0
